"News#","Title Content","Matched Words","Score","Polarity"
"1677","HELEN OF TROY CORP &lt;HELE> 4TH QTR FEB 28 NET","{}","0","Neutral"
"1678","BANKERS TRUST &lt;BT> PUTS BRAZIL ON NON-ACCRUAL","{trust=1}","1","Positive"
"1679","&lt;FIRST MERCANTILE CURRENCY FUND INC> 1ST QTR NET","{}","0","Neutral"
"1680","UK INTERVENTION BD SAYS EC SOLD 118,350 TONNES WHITE SUGAR AT REBATE 46.496 ECUS.","{}","0","Neutral"
"1681","STOLTENBERG SEES MOVES TO STRENGTHEN PARIS ACCORD","{}","0","Neutral"
"1682","U.K. INTERVENTION BOARD DETAILS EC SUGAR SALES","{}","0","Neutral"
"1683","FORD EXTENDS INCENTIVE PROGRAM ON LIGHT TRUCKS TO APRIL 30 FROM APRIL SIX","{}","0","Neutral"
"1684","NORANDA TO SELL 150 MLN DLRS IN DEBENTURES","{}","0","Neutral"
"1685","BACHE SECURITIES CANADA BUYS TORONTO EXCHANGE SEAT FOR 301,000 DLRS","{}","0","Neutral"
"1686","MAFINA BOND WITH WARRANTS SET AT 250 MLN SFR","{}","0","Neutral"
"1687","MEAD &lt;MEA> EXPECTS IMPROVED EARNINGS THIS YEAR","{improved=1}","1","Positive"
"1688","ENDOTRONICS SEEKS TO ESTABLISH 2ND QTR RESERVE","{}","0","Neutral"
"1689","AMERTEK INC &lt;ATEKF> 1ST QTR NET","{}","0","Neutral"
"1690","COMSTOCK GROUP &lt;CSTK> SELLS PREFERRED STOCK","{}","0","Neutral"
"1691","QVC NETWORK &lt;QVCN> CLARIFIES AGREEMENT","{}","0","Neutral"
"1692","ALEX BROWN INC &lt;ABSB> 1ST QTR MARCH 27 NET","{}","0","Neutral"
"1693","EQUITABLE RESOURCES &lt;EQT> FILES UNIT OFFERING","{equitable=1}","1","Positive"
"1694","TOWN AND COUNTRY JEWELRY MANUFACTURING &lt;TCJC>","{}","0","Neutral"
